customer_id,Recency Days,Frequency,Revenue,R Score,F Score,M Score,RFM Score,RFM Segment
3458,45,1,3372.98,4,1,3,413,New Customer
3460,139,1,727.54,1,1,2,112,Lost
3461,89,1,442.26,3,1,1,311,Others
3462,79,2,3136.14,3,2,3,323,Others
3465,176,1,2744,1,1,3,113,Hibernating
3466,154,1,4520,1,1,3,113,Hibernating
3467,51,1,3949.23,4,1,3,413,New Customer
3473,2,4,4706.65,5,4,3,543,Loyal
3474,242,1,1513.84,1,1,2,112,Lost
3475,236,1,257.44,1,1,1,111,Lost
3481,154,1,174.59,1,1,1,111,Lost
3482,130,1,2203.12,1,1,3,113,Hibernating
3483,244,1,3297.71,1,1,3,113,Hibernating
3486,341,1,5275.04,1,1,4,114,Hibernating
3488,164,1,2360.82,1,1,3,113,Hibernating
3493,103,1,1731.48,2,1,2,212,Hibernating
3499,219,1,250.58,1,1,1,111,Lost
3502,353,1,1859.06,1,1,2,112,Lost
3503,334,1,305.54,1,1,1,111,Lost
3507,12,1,2470.9,5,1,3,513,New Customer
3508,204,1,436.31,1,1,1,111,Lost
3510,90,1,273.54,3,1,1,311,Others
3513,7,3,1897.7,5,3,2,532,Potential Loyalist
3514,281,1,2836.86,1,1,3,113,Hibernating
3515,278,1,2332.66,1,1,3,113,Hibernating
3520,216,1,2173.56,1,1,3,113,Hibernating
3521,188,1,516.03,1,1,2,112,Lost
3523,148,1,2151.97,1,1,3,113,Hibernating
3524,101,1,2757.08,2,1,3,213,Hibernating
3528,42,1,3108.08,4,1,3,413,New Customer
3531,308,1,296.31,1,1,1,111,Lost
3534,24,2,4984.02,5,2,3,523,New Customer
3535,56,2,3622.63,4,2,3,423,New Customer
3537,285,2,3244.62,1,2,3,123,Hibernating
3539,12,1,1041.32,5,1,2,512,New Customer
3541,283,1,1572.76,1,1,2,112,Lost
3543,57,3,6348.01,4,3,4,434,Loyal
3544,62,2,1812.22,3,2,2,322,Others
3545,48,1,2429,4,1,3,413,New Customer
3550,350,1,6604.36,1,1,4,114,Hibernating
3551,9,2,5448.4,5,2,4,524,New Customer
3555,21,1,3296.3,5,1,3,513,New Customer
3558,9,2,3705.13,5,2,3,523,New Customer
3559,267,2,5479.88,1,2,4,124,Hibernating
3560,204,1,576.52,1,1,2,112,Lost
3561,133,1,254.86,1,1,1,111,Lost
3562,158,1,3824.88,1,1,3,113,Hibernating
3565,144,1,848.64,1,1,2,112,Lost
3566,110,1,1955.35,2,1,2,212,Hibernating
3567,9,1,694.84,5,1,2,512,New Customer
3571,104,1,1518.45,2,1,2,212,Hibernating
3573,126,1,2340.42,1,1,3,113,Hibernating
3575,45,1,735.45,4,1,2,412,New Customer
3576,195,1,1079.81,1,1,2,112,Lost
3577,330,1,2658.4,1,1,3,113,Hibernating
3578,195,1,1727.02,1,1,2,112,Lost
3580,354,1,1473.45,1,1,2,112,Lost
3581,112,2,2547.36,2,2,3,223,Hibernating
3582,166,1,1015.69,1,1,2,112,Lost
3584,256,1,478.91,1,1,1,111,Lost
3586,201,1,3007.06,1,1,3,113,Hibernating
3590,26,1,996.11,5,1,2,512,New Customer
3592,147,1,263.01,1,1,1,111,Lost
3593,227,3,3994.54,1,3,3,133,At Risk
3594,277,1,839.79,1,1,2,112,Lost
3595,169,1,544.64,1,1,2,112,Lost
3597,21,2,2591.53,5,2,3,523,New Customer
3598,167,1,940.04,1,1,2,112,Lost
3599,141,1,187.98,1,1,1,111,Lost
3600,164,2,1794.19,1,2,2,122,Lost
3605,345,1,341.07,1,1,1,111,Lost
3608,263,1,620.78,1,1,2,112,Lost
3609,94,2,3116.03,2,2,3,223,Hibernating
3613,312,2,5662.04,1,2,4,124,Hibernating
3617,119,1,2846.45,2,1,3,213,Hibernating
3619,29,2,3243.06,5,2,3,523,New Customer
3621,268,2,6670,1,2,4,124,Hibernating
3622,263,1,224.89,1,1,1,111,Lost
3623,70,1,3065.9,3,1,3,313,Others
3624,335,1,168.82,1,1,1,111,Lost
3626,332,1,1101.24,1,1,2,112,Lost
3627,82,1,4768.74,3,1,3,313,Others
3629,328,1,4764.84,1,1,3,113,Hibernating
3630,19,2,9547.78,5,2,4,524,New Customer
3632,124,1,1977.56,1,1,2,112,Lost
3634,75,1,317.66,3,1,1,311,Others
3635,328,1,1303.14,1,1,2,112,Lost
3638,312,3,9572.16,1,3,4,134,At Risk
3639,101,2,6934.19,2,2,4,224,Hibernating
3640,339,1,640.66,1,1,2,112,Lost
3642,152,2,3481.49,1,2,3,123,Hibernating
3645,8,2,11806.82,5,2,5,525,New Customer
3647,237,1,1677.22,1,1,2,112,Lost
3649,76,1,3040.89,3,1,3,313,Others
3651,170,1,317.03,1,1,1,111,Lost
3654,234,1,3644.12,1,1,3,113,Hibernating
3656,122,2,2618.18,1,2,3,123,Hibernating
3657,40,1,2605.69,4,1,3,413,New Customer
3658,156,3,4867,1,3,3,133,At Risk
3660,18,1,747.12,5,1,2,512,New Customer
3661,63,1,947.05,3,1,2,312,Others
3662,218,1,6559.04,1,1,4,114,Hibernating
3665,190,2,7405.12,1,2,4,124,Hibernating
3666,228,2,1620.78,1,2,2,122,Lost
3667,222,1,1210.41,1,1,2,112,Lost
3669,234,1,962.27,1,1,2,112,Lost
3672,159,1,559.71,1,1,2,112,Lost
3676,251,1,1690,1,1,2,112,Lost
3680,301,2,3406.58,1,2,3,123,Hibernating
3681,353,1,3297.92,1,1,3,113,Hibernating
3682,92,1,2922.6,2,1,3,213,Hibernating
3686,77,1,1174.43,3,1,2,312,Others
3688,333,1,504.6,1,1,2,112,Lost
3690,263,1,5307.62,1,1,4,114,Hibernating
3691,214,2,1492.97,1,2,2,122,Lost
3693,140,1,3024.68,1,1,3,113,Hibernating
3697,153,1,2325.48,1,1,3,113,Hibernating
3699,79,1,318.05,3,1,1,311,Others
3701,358,1,542.49,1,1,2,112,Lost
3705,136,1,232.75,1,1,1,111,Lost
3706,139,1,1081.96,1,1,2,112,Lost
3711,343,1,202.3,1,1,1,111,Lost
3713,73,1,1173.89,3,1,2,312,Others
3715,37,2,5040.16,4,2,4,424,New Customer
3716,118,1,1167.95,2,1,2,212,Hibernating
3717,277,1,701.42,1,1,2,112,Lost
3718,121,2,1744.21,1,2,2,122,Lost
3720,55,2,3747.54,4,2,3,423,New Customer
3722,329,1,3429.88,1,1,3,113,Hibernating
3725,207,1,676.94,1,1,2,112,Lost
3726,140,1,6909.44,1,1,4,114,Hibernating
3727,189,1,2799.69,1,1,3,113,Hibernating
3728,132,1,254.29,1,1,1,111,Lost
3732,364,1,1229.92,1,1,2,112,Lost
3733,233,1,807.14,1,1,2,112,Lost
3735,237,1,110.17,1,1,1,111,Lost
3741,44,3,6094.39,4,3,4,434,Loyal
3742,340,1,1125.14,1,1,2,112,Lost
3745,140,1,896.08,1,1,2,112,Lost
3746,76,2,9284.9,3,2,4,324,Others
3750,273,1,650.18,1,1,2,112,Lost
3751,60,1,2637.54,4,1,3,413,New Customer
3752,297,2,3028.48,1,2,3,123,Hibernating
3753,11,1,569.7,5,1,2,512,New Customer
3754,137,1,623.83,1,1,2,112,Lost
3761,1,2,2952.99,5,2,3,523,New Customer
3763,61,1,915.39,3,1,2,312,Others
3765,38,2,2730.73,4,2,3,423,New Customer
3767,186,3,7697.55,1,3,4,134,At Risk
3768,57,1,2236.3,4,1,3,413,New Customer
3769,45,2,1289.65,4,2,2,422,New Customer
3772,39,1,674.32,4,1,2,412,New Customer
3773,175,1,437.63,1,1,1,111,Lost
3774,223,1,2699.41,1,1,3,113,Hibernating
3775,110,2,4084.83,2,2,3,223,Hibernating
3777,177,2,3038.35,1,2,3,123,Hibernating
3779,360,1,2386.57,1,1,3,113,Hibernating
3783,208,1,604.38,1,1,2,112,Lost
3784,86,2,1658.4,3,2,2,322,Others
3788,324,1,929.44,1,1,2,112,Lost
3790,235,1,1459.87,1,1,2,112,Lost
3792,168,2,3030.72,1,2,3,123,Hibernating
3793,195,3,3480.98,1,3,3,133,At Risk
3796,328,1,2238.27,1,1,3,113,Hibernating
3798,334,1,205.98,1,1,1,111,Lost
3799,58,2,6810.64,4,2,4,424,New Customer
3801,365,1,821.75,1,1,2,112,Lost
3802,280,1,2927.54,1,1,3,113,Hibernating
3803,142,2,3018.73,1,2,3,123,Hibernating
3804,198,1,1918.85,1,1,2,112,Lost
3806,112,2,3081.5,2,2,3,223,Hibernating
3812,126,2,2872.67,1,2,3,123,Hibernating
3813,355,1,744.09,1,1,2,112,Lost
3816,272,1,3193.45,1,1,3,113,Hibernating
3818,44,1,3395.26,4,1,3,413,New Customer
3821,48,2,2830.43,4,2,3,423,New Customer
3822,326,1,505.58,1,1,2,112,Lost
3823,72,1,2194.52,3,1,3,313,Others
3824,49,3,3904.47,4,3,3,433,Loyal
3827,49,3,6372.85,4,3,4,434,Loyal
3828,326,1,950.18,1,1,2,112,Lost
3829,83,1,564.28,3,1,2,312,Others
3830,22,1,1358.58,5,1,2,512,New Customer
3831,150,1,7265.12,1,1,4,114,Hibernating
3832,147,1,6699.59,1,1,4,114,Hibernating
3833,68,1,5109.3,3,1,4,314,Others
3834,69,1,968.5,3,1,2,312,Others
3835,122,1,3122.06,1,1,3,113,Hibernating
3839,159,1,903.92,1,1,2,112,Lost
3844,53,1,2859.8,4,1,3,413,New Customer
3845,34,2,2819.12,4,2,3,423,New Customer
3846,137,1,1652.19,1,1,2,112,Lost
3847,298,1,4909.18,1,1,3,113,Hibernating
3848,199,2,5083.42,1,2,4,124,Hibernating
3849,322,1,2315.04,1,1,3,113,Hibernating
3850,121,1,3675.3,1,1,3,113,Hibernating
3851,167,1,2101.57,1,1,3,113,Hibernating
3852,249,1,1110.02,1,1,2,112,Lost
3854,329,1,652.25,1,1,2,112,Lost
3857,81,1,2698.49,3,1,3,313,Others
3858,199,1,1594.4,1,1,2,112,Lost
3860,176,1,2441.37,1,1,3,113,Hibernating
3861,138,1,470.39,1,1,1,111,Lost
3862,265,1,3433.82,1,1,3,113,Hibernating
3863,305,1,244.54,1,1,1,111,Lost
3870,171,1,6415.09,1,1,4,114,Hibernating
3872,159,1,3073.8,1,1,3,113,Hibernating
3874,46,1,1674.7,4,1,2,412,New Customer
3876,125,1,4145.45,1,1,3,113,Hibernating
3880,352,1,461.33,1,1,1,111,Lost
3881,285,1,4236.88,1,1,3,113,Hibernating
3883,152,2,4394.8,1,2,3,123,Hibernating
3884,190,1,4545.56,1,1,3,113,Hibernating
3885,363,1,3134.36,1,1,3,113,Hibernating
3886,294,1,2776.48,1,1,3,113,Hibernating
3887,97,1,4259.91,2,1,3,213,Hibernating
3888,195,2,1600.38,1,2,2,122,Lost
3889,353,1,1150.2,1,1,2,112,Lost
3890,321,1,3330.18,1,1,3,113,Hibernating
3891,162,1,1779.52,1,1,2,112,Lost
3892,79,2,2469.43,3,2,3,323,Others
3893,238,1,413.16,1,1,1,111,Lost
3894,231,1,4068.51,1,1,3,113,Hibernating
3897,89,2,1052.3,3,2,2,322,Others
3907,262,2,2540.27,1,2,3,123,Hibernating
3908,229,1,1345.32,1,1,2,112,Lost
3909,293,1,3640.35,1,1,3,113,Hibernating
3910,172,2,2581.38,1,2,3,123,Hibernating
3914,153,1,4176.51,1,1,3,113,Hibernating
3915,125,1,1288.01,1,1,2,112,Lost
3916,227,1,2369.47,1,1,3,113,Hibernating
3918,15,1,1907.28,5,1,2,512,New Customer
3920,129,1,1047.76,1,1,2,112,Lost
3921,147,1,1324.54,1,1,2,112,Lost
3922,261,1,1124.12,1,1,2,112,Lost
3923,224,1,318.92,1,1,1,111,Lost
3924,8,2,2837.02,5,2,3,523,New Customer
3927,65,2,8560.12,3,2,4,324,Others
3928,269,1,490.16,1,1,1,111,Lost
3930,116,1,1088.14,2,1,2,212,Hibernating
3931,339,1,1234.71,1,1,2,112,Lost
3933,47,1,1443.76,4,1,2,412,New Customer
3934,138,3,5505.83,1,3,4,134,At Risk
3935,122,1,6430.12,1,1,4,114,Hibernating
3936,39,2,1458.47,4,2,2,422,New Customer
3937,212,1,464.54,1,1,1,111,Lost
3938,38,1,3931.06,4,1,3,413,New Customer
3939,114,1,4369.58,2,1,3,213,Hibernating
3941,41,1,1630.36,4,1,2,412,New Customer
3942,7,1,730.25,5,1,2,512,New Customer
3943,98,1,1311.95,2,1,2,212,Hibernating
3944,252,1,683.05,1,1,2,112,Lost
3945,284,1,427.77,1,1,1,111,Lost
3947,172,1,543.58,1,1,2,112,Lost
3948,205,1,2062.9,1,1,3,113,Hibernating
3950,34,2,9031.64,4,2,4,424,New Customer
3956,208,1,378.45,1,1,1,111,Lost
3961,62,1,862.45,3,1,2,312,Others
3962,44,2,3816.76,4,2,3,423,New Customer
3964,316,1,404.17,1,1,1,111,Lost
3966,144,2,4789.88,1,2,3,123,Hibernating
3967,210,1,680.25,1,1,2,112,Lost
3968,176,1,199.8,1,1,1,111,Lost
3970,59,1,1755.35,4,1,2,412,New Customer
3973,59,2,1321.01,4,2,2,422,New Customer
3975,131,1,1413.24,1,1,2,112,Lost
3976,278,2,6368.56,1,2,4,124,Hibernating
3978,13,1,1462.08,5,1,2,512,New Customer
3979,96,1,1357.1,2,1,2,212,Hibernating
3980,207,2,5666.77,1,2,4,124,Hibernating
3982,278,1,2393.76,1,1,3,113,Hibernating
3985,299,1,2319.93,1,1,3,113,Hibernating
3988,47,2,4183.2,4,2,3,423,New Customer
3989,89,2,4387.52,3,2,3,323,Others
3990,11,1,911.58,5,1,2,512,New Customer
3991,217,1,2342.56,1,1,3,113,Hibernating
3992,3,1,337.88,5,1,1,511,New Customer
3999,236,1,2157.54,1,1,3,113,Hibernating
4003,337,1,899.28,1,1,2,112,Lost
4004,295,3,11708.76,1,3,5,135,At Risk
4007,62,1,2343.08,3,1,3,313,Others
4009,273,1,4003.56,1,1,3,113,Hibernating
4012,274,1,3915.48,1,1,3,113,Hibernating
4013,13,2,1972.88,5,2,2,522,New Customer
4015,324,1,1574.48,1,1,2,112,Lost
4017,45,1,1952.4,4,1,2,412,New Customer
4018,250,1,249.86,1,1,1,111,Lost
4019,53,3,6437.19,4,3,4,434,Loyal
4021,336,1,52.83,1,1,1,111,Lost
4024,346,1,2207.74,1,1,3,113,Hibernating
4026,31,2,1639.45,4,2,2,422,New Customer
4027,19,1,1179.36,5,1,2,512,New Customer
4028,117,2,5048.36,2,2,4,224,Hibernating
4029,261,1,1469.52,1,1,2,112,Lost
4034,238,1,571.17,1,1,2,112,Lost
4037,78,1,664.41,3,1,2,312,Others
4043,49,1,2557.87,4,1,3,413,New Customer
4049,306,1,1857.63,1,1,2,112,Lost
4050,78,1,556.25,3,1,2,312,Others
4052,50,1,1791.86,4,1,2,412,New Customer
4053,46,1,741.15,4,1,2,412,New Customer
4054,76,2,1499.75,3,2,2,322,Others
4056,6,1,1388.4,5,1,2,512,New Customer
4057,43,3,1832,4,3,2,432,Potential Loyalist
4059,227,2,4818.08,1,2,3,123,Hibernating
4060,168,1,1658.27,1,1,2,112,Lost
4061,130,1,3396.89,1,1,3,113,Hibernating
4062,290,1,1836.99,1,1,2,112,Lost
4065,192,1,1786.8,1,1,2,112,Lost
4067,244,1,3567.62,1,1,3,113,Hibernating
4070,27,1,6676.36,5,1,4,514,New Customer
4071,74,2,2540.1,3,2,3,323,Others
4072,72,1,3269.61,3,1,3,313,Others
4074,151,1,1346.17,1,1,2,112,Lost
4077,91,1,210.68,2,1,1,211,Hibernating
4079,83,2,3955.51,3,2,3,323,Others
4080,95,1,4065.77,2,1,3,213,Hibernating
4083,127,5,8232.84,1,5,4,154,At Risk
4085,315,1,3217.4,1,1,3,113,Hibernating
4087,39,1,741.99,4,1,2,412,New Customer
4089,115,1,5932.46,2,1,4,214,Hibernating
4090,261,1,1444.09,1,1,2,112,Lost
4092,168,1,3916.67,1,1,3,113,Hibernating
4094,335,1,588.27,1,1,2,112,Lost
4096,272,1,4301.07,1,1,3,113,Hibernating
4098,87,1,5001.84,3,1,4,314,Others
4099,153,1,2414.06,1,1,3,113,Hibernating
4104,61,2,4315.97,3,2,3,323,Others
4105,150,2,4288.38,1,2,3,123,Hibernating
4108,99,1,1312.99,2,1,2,212,Hibernating
4118,54,1,2096.38,4,1,3,413,New Customer
4122,97,2,3769.76,2,2,3,223,Hibernating
4124,340,1,1192.32,1,1,2,112,Lost
4130,165,2,3697.22,1,2,3,123,Hibernating
4131,46,1,607.71,4,1,2,412,New Customer
4132,296,1,1157.08,1,1,2,112,Lost
4136,236,2,1630.75,1,2,2,122,Lost
4138,24,2,2299.74,5,2,3,523,New Customer
4139,261,1,1271.76,1,1,2,112,Lost
4140,350,1,3213.84,1,1,3,113,Hibernating
4143,153,1,3290.92,1,1,3,113,Hibernating
4145,69,1,1245.78,3,1,2,312,Others
4146,304,1,6681.54,1,1,4,114,Hibernating
4148,149,1,1473.2,1,1,2,112,Lost
4150,332,1,1815.75,1,1,2,112,Lost
4152,30,2,8320.56,5,2,4,524,New Customer
4153,222,1,1728.76,1,1,2,112,Lost
4158,286,1,596.49,1,1,2,112,Lost
4161,245,1,5184.08,1,1,4,114,Hibernating
4162,24,3,8425.67,5,3,4,534,Loyal
4164,9,1,542.22,5,1,2,512,New Customer
4165,102,1,3750.87,2,1,3,213,Hibernating
4167,18,2,868.72,5,2,2,522,New Customer
4168,170,2,6306.76,1,2,4,124,Hibernating
4169,109,3,3673.29,2,3,3,233,At Risk
4170,237,1,2308.1,1,1,3,113,Hibernating
4175,184,1,4287.3,1,1,3,113,Hibernating
4176,361,1,496.25,1,1,1,111,Lost
4177,263,1,2418.4,1,1,3,113,Hibernating
4178,18,1,1395.26,5,1,2,512,New Customer
4179,294,2,2921.35,1,2,3,123,Hibernating
4180,141,1,1669.84,1,1,2,112,Lost
4184,54,1,1930.11,4,1,2,412,New Customer
4185,360,1,5984.71,1,1,4,114,Hibernating
4187,250,2,4956.9,1,2,3,123,Hibernating
4190,164,2,2516.34,1,2,3,123,Hibernating
4192,281,2,2515.1,1,2,3,123,Hibernating
4193,31,1,2965.89,4,1,3,413,New Customer
4195,309,1,1201.96,1,1,2,112,Lost
4199,245,1,7250.68,1,1,4,114,Hibernating
4203,5,1,1047.03,5,1,2,512,New Customer
4205,356,1,926.28,1,1,2,112,Lost
4209,303,1,1557.32,1,1,2,112,Lost
4210,105,1,462.73,2,1,1,211,Hibernating
4211,77,1,2203.68,3,1,3,313,Others
4212,357,1,1973.96,1,1,2,112,Lost
4213,279,1,688.26,1,1,2,112,Lost
4215,215,1,3273.55,1,1,3,113,Hibernating
4218,132,2,2586.7,1,2,3,123,Hibernating
4219,334,1,868.6,1,1,2,112,Lost
4221,159,1,1375.28,1,1,2,112,Lost
4223,106,1,302.58,2,1,1,211,Hibernating
4226,71,1,3746.3,3,1,3,313,Others
4227,220,1,3564.21,1,1,3,113,Hibernating
4228,324,1,977.43,1,1,2,112,Lost
4229,109,1,1200.71,2,1,2,212,Hibernating
4234,61,1,636.91,3,1,2,312,Others
4236,30,1,3526.62,5,1,3,513,New Customer
4237,188,1,509.78,1,1,2,112,Lost
4238,82,3,7986.4,3,3,4,334,Loyal
4240,126,1,2616.22,1,1,3,113,Hibernating
4242,300,1,1817.49,1,1,2,112,Lost
4243,164,2,4260.97,1,2,3,123,Hibernating
4244,342,1,2282.56,1,1,3,113,Hibernating
4245,69,3,1619.72,3,3,2,332,Potential Loyalist
4246,136,1,1663.83,1,1,2,112,Lost
4247,342,1,1152.74,1,1,2,112,Lost
4249,91,1,1963.58,2,1,2,212,Hibernating
4251,27,2,5128.53,5,2,4,524,New Customer
4252,210,1,1997.42,1,1,2,112,Lost
4254,5,4,4072.35,5,4,3,543,Loyal
4258,132,1,2097.84,1,1,3,113,Hibernating
4262,87,1,2245.91,3,1,3,313,Others
4263,105,1,1729.49,2,1,2,212,Hibernating
4265,106,1,6237.02,2,1,4,214,Hibernating
4268,8,1,2126.4,5,1,3,513,New Customer
4269,18,2,823.76,5,2,2,522,New Customer
4270,187,1,2175.73,1,1,3,113,Hibernating
4272,183,1,1733.94,1,1,2,112,Lost
4273,185,1,1424.13,1,1,2,112,Lost
4278,77,1,1409.9,3,1,2,312,Others
4283,257,2,4764.04,1,2,3,123,Hibernating
4285,335,1,1462.23,1,1,2,112,Lost
4290,1,1,2518.56,5,1,3,513,New Customer
4292,287,1,650.52,1,1,2,112,Lost
4294,357,1,1101.18,1,1,2,112,Lost
4295,88,1,2481.93,3,1,3,313,Others
4296,327,1,4806.65,1,1,3,113,Hibernating
4297,78,3,6885.57,3,3,4,334,Loyal
4299,344,1,1944.66,1,1,2,112,Lost
4300,326,1,2458.92,1,1,3,113,Hibernating
4301,356,1,700.53,1,1,2,112,Lost
4304,282,1,2436.72,1,1,3,113,Hibernating
4307,269,2,2687.38,1,2,3,123,Hibernating
4309,191,1,1238.01,1,1,2,112,Lost
4310,245,2,5213.93,1,2,4,124,Hibernating
4311,249,1,232.62,1,1,1,111,Lost
4314,238,1,1841.14,1,1,2,112,Lost
4315,316,1,1811.52,1,1,2,112,Lost
4317,13,3,5285.85,5,3,4,534,Loyal
4318,180,2,4225.06,1,2,3,123,Hibernating
4319,50,2,1502.86,4,2,2,422,New Customer
4323,62,2,1299.37,3,2,2,322,Others
4325,83,1,2445.17,3,1,3,313,Others
4327,263,1,994.55,1,1,2,112,Lost
4330,56,3,6137.64,4,3,4,434,Loyal
4332,131,2,2045.28,1,2,3,123,Hibernating
4333,128,2,731.19,1,2,2,122,Lost
4334,153,2,6667.53,1,2,4,124,Hibernating
4336,276,1,5997.12,1,1,4,114,Hibernating
4337,118,2,6784.42,2,2,4,224,Hibernating
4338,146,2,1376.13,1,2,2,122,Lost
4339,90,1,1984.44,3,1,2,312,Others
4340,141,2,2141.76,1,2,3,123,Hibernating
4341,197,1,1294.19,1,1,2,112,Lost
4342,41,1,2480.58,4,1,3,413,New Customer
4349,326,1,4420.73,1,1,3,113,Hibernating
4350,246,1,3135.84,1,1,3,113,Hibernating
4351,305,1,1947.43,1,1,2,112,Lost
4352,171,1,2243.24,1,1,3,113,Hibernating
4355,71,1,1341.51,3,1,2,312,Others
4356,184,1,844.92,1,1,2,112,Lost
4359,357,1,314.25,1,1,1,111,Lost
4360,71,3,7021.11,3,3,4,334,Loyal
4361,310,1,238.8,1,1,1,111,Lost
4363,139,1,1721.16,1,1,2,112,Lost
4364,16,2,7837.12,5,2,4,524,New Customer
4366,126,2,881.91,1,2,2,122,Lost
4374,287,1,613.03,1,1,2,112,Lost
4378,157,1,497.05,1,1,1,111,Lost
4379,347,1,4067.38,1,1,3,113,Hibernating
4381,310,1,2339.8,1,1,3,113,Hibernating
4387,322,1,1003.8,1,1,2,112,Lost
4388,224,1,1246.36,1,1,2,112,Lost
4390,113,2,1222.64,2,2,2,222,Hibernating
4391,39,2,3928.09,4,2,3,423,New Customer
4392,232,3,2719.58,1,3,3,133,At Risk
4394,135,1,980.67,1,1,2,112,Lost
4396,162,1,2756.07,1,1,3,113,Hibernating
4399,223,2,2117.3,1,2,3,123,Hibernating
4405,10,2,4808.39,5,2,3,523,New Customer
4406,133,1,3534.66,1,1,3,113,Hibernating
4409,112,1,6970.42,2,1,4,214,Hibernating
4410,117,2,2222.85,2,2,3,223,Hibernating
4411,162,2,1267.95,1,2,2,122,Lost
4412,211,1,2063.49,1,1,3,113,Hibernating
4413,3,1,4710.4,5,1,3,513,New Customer
4419,311,1,1521.7,1,1,2,112,Lost
4426,221,2,1065.17,1,2,2,122,Lost
4427,184,1,334.12,1,1,1,111,Lost
4430,282,1,1693.71,1,1,2,112,Lost
4431,72,3,3672.61,3,3,3,333,Loyal
4432,29,1,1791.32,5,1,2,512,New Customer
4433,18,3,5489.33,5,3,4,534,Loyal
4434,303,1,1345.54,1,1,2,112,Lost
4438,59,1,2820.69,4,1,3,413,New Customer
4442,44,2,652.86,4,2,2,422,New Customer
4443,65,4,6934.3,3,4,4,344,Loyal
4444,43,2,6973.95,4,2,4,424,New Customer
4454,352,1,480.07,1,1,1,111,Lost
4459,124,2,6336.02,1,2,4,124,Hibernating
4464,191,1,2895.1,1,1,3,113,Hibernating
4466,123,1,770.69,1,1,2,112,Lost
4469,204,1,1458.63,1,1,2,112,Lost
4472,137,1,3625.96,1,1,3,113,Hibernating
4473,321,1,4621.36,1,1,3,113,Hibernating
4474,259,1,599.22,1,1,2,112,Lost
4476,2,2,1663.89,5,2,2,522,New Customer
4477,81,1,774.38,3,1,2,312,Others
4478,122,1,2363.85,1,1,3,113,Hibernating
4479,5,2,8329.7,5,2,4,524,New Customer
4486,71,1,664.62,3,1,2,312,Others
4487,321,1,521.72,1,1,2,112,Lost
4492,21,2,2056.43,5,2,3,523,New Customer
4493,187,1,596.07,1,1,2,112,Lost
4495,305,1,3321.72,1,1,3,113,Hibernating
4496,8,1,739.44,5,1,2,512,New Customer
4502,339,1,714.18,1,1,2,112,Lost
4504,154,1,173.14,1,1,1,111,Lost
4507,146,1,2014.81,1,1,3,113,Hibernating
4509,302,1,2263.75,1,1,3,113,Hibernating
4510,12,1,1570.05,5,1,2,512,New Customer
4512,238,1,4512.32,1,1,3,113,Hibernating
4514,198,2,3893.09,1,2,3,123,Hibernating
4517,79,2,2295.03,3,2,3,323,Others
4518,40,1,1527.33,4,1,2,412,New Customer
4522,60,1,4767.7,4,1,3,413,New Customer
4523,202,1,5779.32,1,1,4,114,Hibernating
4527,138,1,1290.7,1,1,2,112,Lost
4529,139,2,6720.13,1,2,4,124,Hibernating
4532,59,1,931.34,4,1,2,412,New Customer
4538,63,1,863.99,3,1,2,312,Others
4539,263,1,961.02,1,1,2,112,Lost
4542,95,3,2648.98,2,3,3,233,At Risk
4543,32,1,800.04,4,1,2,412,New Customer
4544,204,1,2742.6,1,1,3,113,Hibernating
4546,201,3,5091.65,1,3,4,134,At Risk
4548,180,1,1570.77,1,1,2,112,Lost
4554,63,2,3604.85,3,2,3,323,Others
4555,298,1,4871.5,1,1,3,113,Hibernating
4561,166,1,2660.36,1,1,3,113,Hibernating
4563,257,1,639.9,1,1,2,112,Lost
4564,95,3,4397.78,2,3,3,233,At Risk
4569,123,1,2062.38,1,1,3,113,Hibernating
4571,122,2,3554.92,1,2,3,123,Hibernating
4572,124,2,2226.78,1,2,3,123,Hibernating
4575,194,1,6218.53,1,1,4,114,Hibernating
4577,140,2,2289.94,1,2,3,123,Hibernating
4579,360,1,1203.75,1,1,2,112,Lost
4581,238,1,3190.78,1,1,3,113,Hibernating
4582,119,1,381.47,2,1,1,211,Hibernating
4584,215,1,1095.97,1,1,2,112,Lost
4587,292,1,3850.44,1,1,3,113,Hibernating
4589,209,1,383.64,1,1,1,111,Lost
4590,4,1,6133.61,5,1,4,514,New Customer
4591,340,1,611.71,1,1,2,112,Lost
4595,108,2,4245.41,2,2,3,223,Hibernating
4596,211,2,6535.43,1,2,4,124,Hibernating
4597,323,1,3567.6,1,1,3,113,Hibernating
4598,129,1,1289.91,1,1,2,112,Lost
4599,304,1,184.9,1,1,1,111,Lost
4600,28,1,259.79,5,1,1,511,New Customer
4604,314,1,305.32,1,1,1,111,Lost
4605,220,1,873.84,1,1,2,112,Lost
4608,292,1,5934.75,1,1,4,114,Hibernating
4609,265,1,1378.16,1,1,2,112,Lost
4610,176,1,260.97,1,1,1,111,Lost
4611,291,1,3040.3,1,1,3,113,Hibernating
4614,241,1,2116.93,1,1,3,113,Hibernating
4618,353,1,2309.25,1,1,3,113,Hibernating
4619,166,1,2335.77,1,1,3,113,Hibernating
4621,39,1,2842.54,4,1,3,413,New Customer
4622,258,2,4269.92,1,2,3,123,Hibernating
4623,220,1,1094.55,1,1,2,112,Lost
4624,341,1,2266.72,1,1,3,113,Hibernating
4625,41,3,5667.76,4,3,4,434,Loyal
4629,95,1,615.47,2,1,2,212,Hibernating
